,clock_period,dsp_coeff,control_steps,min_slack,frequency_mhz,states,modules_instantiated,performance_conflicts,flipflops,area_est,mux_area,total_area,registers,dsps,source_lines,num_for_loops,num_while_loops,num_total_loops,max_loop_depth,num_if_statements,num_array_accesses,num_add_ops,num_sub_ops,num_mul_ops,num_div_ops,num_arithmetic_ops,num_assignments,num_function_calls,num_var_decls,yosys_num_wires,yosys_num_wire_bits,yosys_num_pub_wires,yosys_num_pub_wire_bits,yosys_num_memories,yosys_num_memory_bits,yosys_num_processes,yosys_num_cells,yosys_total_modules,yosys_total_wires,yosys_total_wire_bits,yosys_total_pub_wires,yosys_total_pub_wire_bits,yosys_total_memories,yosys_total_memory_bits,yosys_total_processes,yosys_total_cells,openroad_clock_constraint,openroad_tns,openroad_wns,openroad_worst_slack,openroad_clock_period_min,openroad_fmax,openroad_critical_path_delay,openroad_critical_path_slack,openroad_setup_violation_count,openroad_hold_violation_count,openroad_max_slew_violation_count,openroad_max_cap_violation_count,openroad_total_power,openroad_synth_chip_area
yosys_num_wire_bits,-0.03672672497995836,0.009822422640698126,0.8182940475260886,-0.03865243742048688,0.03666406387074903,0.8696432197925514,0.2860622573156491,0.5026093194953959,0.9025717794074498,0.19874900972262294,0.9315049467021597,0.44006236875254695,0.8234358937931288,,0.7920272834543274,-0.7920272834543269,,-0.7920272834543269,,,0.7920272834543272,0.7920272834543272,,0.7920272834543273,0.7920272834543272,0.7920272834543272,0.7920272834543274,0.7920272834543277,-0.7920272834543275,0.9334173344958108,1.0,0.9334173344958108,1.0,,,,,0.724587945608,0.8526724081148181,0.7396670923814892,0.8887016908824004,0.8652538735315676,,,,0.7845272215421875,0.5,,,0.4796379261321356,0.9410425921026764,-0.9168209784771864,0.7806343242268865,0.48026084688186954,,,,,-0.6702447781548762,1.0000000000000002
yosys_num_pub_wires,0.00802744882611418,0.016978129304428186,0.8038940662606712,-0.005547892956402333,-0.008125625022412989,0.8798641479419128,0.5562743089163679,0.47001505116020825,0.9365271530877055,0.5187626188808183,0.936382359682378,0.7095581101567139,0.914030965639791,,0.5202788749547351,-0.5202788749547351,,-0.5202788749547351,,,0.5202788749547351,0.5202788749547351,,0.5202788749547352,0.5202788749547351,0.520278874954735,0.5202788749547352,0.5202788749547351,-0.5202788749547351,1.0,0.9334173344958108,1.0,0.9334173344958108,,,,,0.8286231630975115,0.9267177365859366,0.7449775906843399,0.9794623731134745,0.9102005592664297,,,,0.8655712373131695,0.5,,,0.4796379261321354,0.9410425921026763,-0.9168209784771864,0.7806343242268865,0.48026084688186954,,,,,-0.670244778154876,1.0000000000000002
yosys_num_pub_wire_bits,-0.03672672497995836,0.009822422640698126,0.8182940475260886,-0.03865243742048688,0.03666406387074903,0.8696432197925514,0.2860622573156491,0.5026093194953959,0.9025717794074498,0.19874900972262294,0.9315049467021597,0.44006236875254695,0.8234358937931288,,0.7920272834543274,-0.7920272834543269,,-0.7920272834543269,,,0.7920272834543272,0.7920272834543272,,0.7920272834543273,0.7920272834543272,0.7920272834543272,0.7920272834543274,0.7920272834543277,-0.7920272834543275,0.9334173344958108,1.0,0.9334173344958108,1.0,,,,,0.724587945608,0.8526724081148181,0.7396670923814892,0.8887016908824004,0.8652538735315676,,,,0.7845272215421875,0.5,,,0.4796379261321356,0.9410425921026764,-0.9168209784771864,0.7806343242268865,0.48026084688186954,,,,,-0.6702447781548762,1.0000000000000002
yosys_num_memories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_num_memory_bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_num_processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_num_cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_total_modules,-0.04630585273983506,0.015848946551137718,0.8130731363793363,-0.051269342473078496,0.046206581893565815,0.8314520974854257,0.7619177814658082,0.6008858203639265,0.8962008540773578,0.6544042857508232,0.8526664385179012,0.7985930903311397,0.9142403165450704,,0.3118166274381804,-0.3118166274381802,,-0.3118166274381802,,,0.3118166274381802,0.3118166274381802,,0.31181662743817984,0.3118166274381802,0.3118166274381801,0.3118166274381804,0.31181662743818006,-0.3118166274381801,0.8286231630975115,0.724587945608,0.8286231630975115,0.724587945608,,,,,1.0,0.9146681752733741,0.7071742600772084,0.9094511050980505,0.9354078298630192,,,,0.9098021885563576,-0.5000000000000001,,,-0.4796379261321355,-0.9410425921026764,0.9168209784771866,-0.7806343242268866,-0.4802608468818696,,,,,0.6702447781548762,-1.0000000000000002
yosys_total_wires,-0.1396179976952904,0.03741175926336341,0.9251602948241043,-0.1469909593333979,0.13937937118724752,0.9526110965967604,0.6611566282957231,0.6325676067529878,0.9667702707141217,0.5944376357885641,0.9297478898665147,0.7709996966794868,0.957789447071644,,0.45006020831288823,-0.45006020831288807,,-0.45006020831288807,,,0.45006020831288823,0.4500602083128881,,0.45006020831288823,0.45006020831288807,0.4500602083128881,0.4500602083128882,0.45006020831288807,-0.4500602083128883,0.9267177365859366,0.8526724081148181,0.9267177365859366,0.8526724081148181,,,,,0.9146681752733741,1.0,0.8827911695497094,0.9676848747269333,0.9760742061938272,,,,0.9863830732102589,0.4999999999999973,,,0.4796379261321329,0.9410425921026713,-0.9168209784771814,0.7806343242268822,0.4802608468818669,,,,,-0.6702447781548725,0.9999999999999947
yosys_total_wire_bits,-0.1953550650456627,-0.03021984630982396,0.8342089353707387,-0.1452466585691789,0.19550415179766953,0.8312329548156651,0.4536022040387578,0.5415514732082154,0.8267012546621246,0.3806631577934184,0.787742572321001,0.5502227412265464,0.79194472256594,,0.489608190557662,-0.4896081905576621,,-0.4896081905576621,,,0.4896081905576621,0.489608190557662,,0.4896081905576625,0.4896081905576621,0.4896081905576622,0.489608190557662,0.48960819055766214,-0.48960819055766225,0.7449775906843399,0.7396670923814892,0.7449775906843399,0.7396670923814892,,,,,0.7071742600772084,0.8827911695497094,1.0,0.7731139800675512,0.8240867330040881,,,,0.8878193410513963,0.49999999999999967,,,0.4796379261321353,0.9410425921026758,-0.916820978477186,0.7806343242268862,0.4802608468818693,,,,,-0.6702447781548758,0.9999999999999998
yosys_total_pub_wires,-0.08290240565423343,0.0339108597570947,0.8596723299747971,-0.09584015441408986,0.0826922951317729,0.9180915989225915,0.664094607111545,0.5663995877721703,0.9584443582498513,0.6077874008565808,0.9421048651635033,0.7858114642977737,0.9549589523462223,,0.4476963578368699,-0.44769635783687,,-0.44769635783687,,,0.44769635783687,0.44769635783687,,0.44769635783687,0.44769635783687006,0.44769635783686995,0.4476963578368702,0.44769635783687006,-0.44769635783687006,0.9794623731134745,0.8887016908824004,0.9794623731134745,0.8887016908824004,,,,,0.9094511050980505,0.9676848747269333,0.7731139800675512,1.0,0.9600388153527017,,,,0.930892342382288,0.5000000000000007,,,0.4796379261321362,0.9410425921026778,-0.9168209784771877,0.7806343242268877,0.48026084688187026,,,,,-0.6702447781548772,1.0000000000000016
yosys_total_pub_wire_bits,-0.11014631386732761,0.06892856387482933,0.932604274730854,-0.14480720446893158,0.10972750594067575,0.9470653592167017,0.6685654970461035,0.6476167405829614,0.9852516418571444,0.5470347216145335,0.960601500017778,0.7403536068204535,0.9761542501343792,,0.5078476618940281,-0.5078476618940281,,-0.5078476618940281,,,0.507847661894028,0.5078476618940281,,0.5078476618940279,0.507847661894028,0.5078476618940281,0.5078476618940281,0.507847661894028,-0.5078476618940281,0.9102005592664297,0.8652538735315676,0.9102005592664297,0.8652538735315676,,,,,0.9354078298630192,0.9760742061938272,0.8240867330040881,0.9600388153527017,1.0,,,,0.9639718837632268,0.5000000000000006,,,0.479637926132136,0.9410425921026774,-0.9168209784771874,0.7806343242268874,0.48026084688187,,,,,-0.6702447781548768,1.0000000000000013
yosys_total_memories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_total_memory_bits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_total_processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yosys_total_cells,-0.21132572636459673,0.10476650407303255,0.9344888853519253,-0.2577157239036837,0.21068294531368603,0.946795573432712,0.6832119245366902,0.6596423210775786,0.9335661881512766,0.6085786516737778,0.8858393056078756,0.7699493811794473,0.9340016264757668,,0.39124528499449585,-0.3912452849944958,,-0.3912452849944958,,,0.3912452849944957,0.3912452849944957,,0.3912452849944958,0.39124528499449573,0.39124528499449573,0.39124528499449596,0.3912452849944958,-0.391245284994496,0.8655712373131695,0.7845272215421875,0.8655712373131695,0.7845272215421875,,,,,0.9098021885563576,0.9863830732102589,0.8878193410513963,0.930892342382288,0.9639718837632268,,,,1.0,-0.500000000000007,,,-0.4796379261321423,-0.9410425921026896,0.9168209784771993,-0.7806343242268973,-0.48026084688187637,,,,,0.6702447781548856,-1.0000000000000142
openroad_clock_constraint,,,0.13766148296743577,0.06538394032082036,0.07914978142671958,0.14582574306334617,-0.13325475008409363,0.08830609791878352,0.03678300251368907,-0.13922905593632035,0.19277186862377396,-0.12995364238384213,0.027010248759662257,,-0.03888605151379538,-0.17338967422871107,,-0.17338967422871107,-0.05882352941176456,0.09918357753074265,0.20411182387169555,0.18015093964441808,0.14404267964292217,-0.18033189631752572,-1.487611344637424e-16,0.06260798833140423,-0.12013631390067035,0.07916020882196008,-0.23495450604213228,0.5,0.5,0.5,0.5,,,,,-0.5000000000000001,0.4999999999999973,0.49999999999999967,0.5000000000000007,0.5000000000000006,,,,-0.500000000000007,1.0,,,0.7622632040178541,0.3253487438972266,-0.3300572565957195,0.2803170016197926,0.7620554351556876,,,,0.08084520834544454,-0.9553398491865824,0.08078905687752858
openroad_tns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openroad_wns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openroad_worst_slack,,,-0.020454773289707233,0.19988008879743194,0.42297938209109204,-0.014789405326233252,-0.2869967704539141,-0.018568880708694047,-0.007844174742691789,-0.4974075073867713,0.18135035982886905,-0.4845476240324453,-0.017479254203451478,,-0.06857561624246536,-0.3073417242796875,,-0.3073417242796875,0.03353233857104681,0.32310072591084027,0.31645884371840666,0.30738790083523154,0.2184150548355125,-0.2447547259117183,-0.011368388079369995,0.12766844174585512,-0.20390735627803522,0.04837310121121452,-0.4065685092511253,0.4796379261321354,0.4796379261321356,0.4796379261321354,0.4796379261321356,,,,,-0.4796379261321355,0.4796379261321329,0.4796379261321353,0.4796379261321362,0.479637926132136,,,,-0.4796379261321423,0.7622632040178541,,,1.0,-0.36405065216585475,0.3502370362746005,-0.402433273658892,0.9999985916359038,,,,0.11934527803389204,-0.6396310312406217,-0.37672146780548627
openroad_clock_period_min,,,0.2279691471570693,-0.1979216561957356,-0.5040396891142379,0.23144048510055584,0.22752853749505048,0.15419456585575328,0.06438813520645187,0.5263213875346264,0.012452152526118728,0.5208811256682537,0.0644016306564282,,0.044227547637953585,0.19949874734757936,,0.19949874734757936,-0.13363104505437298,-0.3292992876519449,-0.16861061364056537,-0.18983714621046763,-0.11181416189573509,0.09807581309378537,0.01660810390713713,-0.09642192791635358,0.12501967690908297,0.0432384799254481,0.25587123489027036,0.9410425921026763,0.9410425921026764,0.9410425921026763,0.9410425921026764,,,,,-0.9410425921026764,0.9410425921026713,0.9410425921026758,0.9410425921026778,0.9410425921026774,,,,-0.9410425921026896,0.3253487438972266,,,-0.36405065216585475,1.0,-0.9865949282046733,0.991275248089905,-0.3643475617733903,,,,-0.05802031948659798,-0.44023905049003065,0.6666039150131677
openroad_fmax,,,-0.3189127294800192,0.10321217865890527,0.6093150342626051,-0.32286145872966204,-0.219248992329679,-0.15409300356754516,-0.13083030469369805,-0.5919476471492833,-0.10503221627374155,-0.5894671972059936,-0.10270259088152268,,-0.06670002393613475,-0.1922430826124998,,-0.1922430826124998,0.11901916433120145,0.3891691380695773,0.1613981722162467,0.12436256970148166,0.05294861617907345,-0.11442315669588476,-0.08411878554689539,0.002007109384126649,-0.1353283584031555,-0.07330750654402428,-0.2616819639705894,-0.9168209784771864,-0.9168209784771864,-0.9168209784771864,-0.9168209784771864,,,,,0.9168209784771866,-0.9168209784771814,-0.916820978477186,-0.9168209784771877,-0.9168209784771874,,,,0.9168209784771993,-0.3300572565957195,,,0.3502370362746005,-0.9865949282046733,1.0,-0.9865297797617245,0.35046613828089557,,,,-0.03300854028441096,0.4348324775835725,-0.6800251624885683
openroad_critical_path_delay,,,0.286026714200432,-0.22067706472206342,-0.5750140001416963,0.286843016022183,0.2717005264017284,0.16613793523371137,0.11330934013907189,0.6056880041065765,0.049411669228714476,0.6008295143327317,0.10415623907679525,,0.08077318724691661,0.2420601388672343,,0.2420601388672343,-0.15902056881040708,-0.407328123437149,-0.191265911202859,-0.19441842290717842,-0.12625171230186513,0.1810922953718737,0.059317482430429586,-0.043846905140777145,0.17275803970018627,0.05308954309687634,0.3021729104847285,0.7806343242268865,0.7806343242268865,0.7806343242268865,0.7806343242268865,,,,,-0.7806343242268866,0.7806343242268822,0.7806343242268862,0.7806343242268877,0.7806343242268874,,,,-0.7806343242268973,0.2803170016197926,,,-0.402433273658892,0.991275248089905,-0.9865297797617245,1.0,-0.4027419406744171,,,,-0.06963783206083977,-0.37957486814022906,0.7064891345833683
openroad_critical_path_slack,,,-0.019971661011240475,0.19999587013026415,0.42294166057890575,-0.014309275247300805,-0.2867578949259254,-0.018202120415745655,-0.007408101653239303,-0.49724388120536206,0.18202126200260435,-0.48435902950751014,-0.01702396228320358,,-0.0682723900260186,-0.3071714876785267,,-0.3071714876785267,0.03355565769814655,0.3229464988101251,0.31697768067881793,0.30769707848255523,0.2184769119177219,-0.24470217257028865,-0.0110679203498794,0.12799751800567302,-0.20359679559150384,0.04880839618039152,-0.40649746078667104,0.48026084688186954,0.48026084688186954,0.48026084688186954,0.48026084688186954,,,,,-0.4802608468818696,0.4802608468818669,0.4802608468818693,0.48026084688187026,0.48026084688187,,,,-0.48026084688187637,0.7620554351556876,,,0.9999985916359038,-0.3643475617733903,0.35046613828089557,-0.4027419406744171,1.0,,,,0.11950904050838958,-0.6394597184386217,-0.3766117050827839
openroad_setup_violation_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openroad_hold_violation_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openroad_max_slew_violation_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openroad_max_cap_violation_count,,,0.029873307097573906,0.8836063674824868,-0.15769520383780725,0.040083662772290536,-0.23766574865893283,-0.09787509922184971,0.18551497122706478,-0.02607321765289503,0.0655463855454178,-0.023159326548724428,0.05003404879593007,,-0.40379734249303334,-0.15164629056529935,,-0.15164629056529935,0.08084520834544429,-0.1363147888286301,-0.07199310816682482,0.4156038521105446,0.4807787670000551,-0.19566512004870815,-0.14586499149789459,0.2935702399230078,-0.30320488412222485,-0.3662264349963172,-0.12175448988748785,,,,,,,,,,,,,,,,,,0.08084520834544454,,,0.11934527803389204,-0.05802031948659798,-0.03300854028441096,-0.06963783206083977,0.11950904050838958,,,,1.0,-0.1030310675215642,-0.20951910662145104
openroad_total_power,,,-0.14249040152636933,-0.09603641086887667,-0.12613017325510664,-0.15473961341727244,0.12699212005837707,-0.11939619173577067,-0.06065521117573144,0.17313166039959918,-0.16704211710986588,0.16450211569771783,-0.07145756551965145,,0.07923313853841024,0.15424180976774374,,0.15424180976774374,0.09003726927837945,-0.148365404374462,-0.2565982782615149,-0.2512603842464384,-0.21113514884797752,0.26870560094253126,0.003194409223881801,-0.08089596054135259,0.13372028545172238,-0.064550068944822,0.2435323455514397,-0.670244778154876,-0.6702447781548762,-0.670244778154876,-0.6702447781548762,,,,,0.6702447781548762,-0.6702447781548725,-0.6702447781548758,-0.6702447781548772,-0.6702447781548768,,,,0.6702447781548856,-0.9553398491865824,,,-0.6396310312406217,-0.44023905049003065,0.4348324775835725,-0.37957486814022906,-0.6394597184386217,,,,-0.1030310675215642,1.0,-0.0950080652802299
openroad_synth_chip_area,,,0.44810952009285926,-0.35330495207009566,-0.6229884670059291,0.46385052010424066,0.7077601235377199,0.5372996015013562,0.27734453060285313,0.8413677255205331,0.20032792197281435,0.8398820679499942,0.2927540662753097,,0.6368331421488984,0.7100739931985567,,0.7100739931985567,0.1894403749528663,-0.4372603757135577,0.06717064287549912,-0.38575878693999993,-0.4931631413014425,0.613712163698822,0.40465846040693537,0.0421141306965637,0.7605783538641534,0.5067655160329704,0.6930386913457209,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,,,,,-1.0000000000000002,0.9999999999999947,0.9999999999999998,1.0000000000000016,1.0000000000000013,,,,-1.0000000000000142,0.08078905687752858,,,-0.37672146780548627,0.6666039150131677,-0.6800251624885683,0.7064891345833683,-0.3766117050827839,,,,-0.20951910662145104,-0.0950080652802299,1.0
